state,state fips,county,county code,commodity,data item,domain category,value
US TOTAL,99,,,AVOCADOS,AVOCADOS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"1,678"
US TOTAL,99,,,AVOCADOS,AVOCADOS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),(D)
US TOTAL,99,,,AVOCADOS,AVOCADOS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),643
US TOTAL,99,,,AVOCADOS,AVOCADOS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (500 OR MORE ACRES),(D)
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA BEARING & NON-BEARING,,"1,467"
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),"1,186"
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),212
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),45
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),9
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),5
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),8
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),2
US TOTAL,99,,,BANANAS,BANANAS - ACRES BEARING & NON-BEARING,,"2,139"
US TOTAL,99,,,BANANAS,BANANAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),307
US TOTAL,99,,,BANANAS,BANANAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),386
US TOTAL,99,,,BANANAS,BANANAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),317
US TOTAL,99,,,BANANAS,BANANAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),(D)
US TOTAL,99,,,BANANAS,BANANAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),179
US TOTAL,99,,,BANANAS,BANANAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),560
US TOTAL,99,,,BANANAS,BANANAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),(D)
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA BEARING,,"1,185"
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),925
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),194
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),42
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),9
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),5
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),8
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),2
US TOTAL,99,,,BANANAS,BANANAS - ACRES BEARING,,"1,885"
US TOTAL,99,,,BANANAS,BANANAS - ACRES BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),236
US TOTAL,99,,,BANANAS,BANANAS - ACRES BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),306
US TOTAL,99,,,BANANAS,BANANAS - ACRES BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),(D)
US TOTAL,99,,,BANANAS,BANANAS - ACRES BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),149
US TOTAL,99,,,BANANAS,BANANAS - ACRES BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),(D)
US TOTAL,99,,,BANANAS,BANANAS - ACRES BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),(D)
US TOTAL,99,,,BANANAS,BANANAS - ACRES BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),(D)
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA NON-BEARING,,474
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),374
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),76
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),18
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),1
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),2
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),2
US TOTAL,99,,,BANANAS,BANANAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),1
US TOTAL,99,,,BANANAS,BANANAS - ACRES NON-BEARING,,253
US TOTAL,99,,,BANANAS,BANANAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),71
US TOTAL,99,,,BANANAS,BANANAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),79
US TOTAL,99,,,BANANAS,BANANAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),(D)
US TOTAL,99,,,BANANAS,BANANAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),(D)
US TOTAL,99,,,BANANAS,BANANAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),(D)
US TOTAL,99,,,BANANAS,BANANAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),(D)
US TOTAL,99,,,BANANAS,BANANAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),(D)
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA BEARING & NON-BEARING,,275
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),186
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),67
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),5
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),10
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),1
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),6
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES BEARING & NON-BEARING,,750
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),(D)
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),126
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),51
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),206
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),(D)
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),300
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA BEARING,,199
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),115
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),65
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),5
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),7
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),1
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),6
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES BEARING,,623
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),(D)
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),(D)
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),(D)
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),126
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),(D)
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),300
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA NON-BEARING,,110
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),75
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),28
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),1
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),6
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES NON-BEARING,,127
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),15
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),(D)
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),(D)
US TOTAL,99,,,CHERIMOYAS,CHERIMOYAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),80
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",,"7,771"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),"4,138"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"1,377"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),881
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),401
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),479
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),269
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (100 OR MORE ACRES),226
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (100 TO 249 ACRES),175
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (250 TO 499 ACRES),37
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (500 OR MORE ACRES),14
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",,"105,978"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),867
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"3,068"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"7,524"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"7,542"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"16,905"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"18,222"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"51,851"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"26,925"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"12,143"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (500 OR MORE ACRES),"12,783"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING",,"5,696"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING",AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),"2,275"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING",AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"1,215"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING",AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),852
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING",AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),392
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING",AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),469
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING",AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),269
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING",AREA BEARING & NON-BEARING: (100 OR MORE ACRES),224
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING",AREA BEARING & NON-BEARING: (100 TO 249 ACRES),173
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING",AREA BEARING & NON-BEARING: (250 TO 499 ACRES),37
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING",AREA BEARING & NON-BEARING: (500 OR MORE ACRES),14
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING",,"93,866"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING",AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),500
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING",AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"2,516"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING",AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"6,627"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING",AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"6,545"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING",AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"14,986"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING",AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"16,372"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING",AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"46,320"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING",AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"23,861"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING",AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"11,077"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING",AREA BEARING & NON-BEARING: (500 OR MORE ACRES),"11,382"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA NON-BEARING",,"3,388"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA NON-BEARING",AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),"2,094"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA NON-BEARING",AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),503
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA NON-BEARING",AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),249
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA NON-BEARING",AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),149
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA NON-BEARING",AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),185
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA NON-BEARING",AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),103
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA NON-BEARING",AREA BEARING & NON-BEARING: (100 OR MORE ACRES),105
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA NON-BEARING",AREA BEARING & NON-BEARING: (100 TO 249 ACRES),78
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA NON-BEARING",AREA BEARING & NON-BEARING: (250 TO 499 ACRES),17
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA NON-BEARING",AREA BEARING & NON-BEARING: (500 OR MORE ACRES),10
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES NON-BEARING",,"12,112"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES NON-BEARING",AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),367
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES NON-BEARING",AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),552
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES NON-BEARING",AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),897
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES NON-BEARING",AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),997
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES NON-BEARING",AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"1,919"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES NON-BEARING",AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"1,851"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES NON-BEARING",AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"5,530"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES NON-BEARING",AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"3,064"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES NON-BEARING",AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"1,066"
US TOTAL,99,,,CHERRIES,"CHERRIES, SWEET - ACRES NON-BEARING",AREA BEARING & NON-BEARING: (500 OR MORE ACRES),"1,401"
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING & NON-BEARING",,"3,581"
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),"2,748"
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),338
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),118
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),61
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),98
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),96
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (100 OR MORE ACRES),122
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (100 TO 249 ACRES),86
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (250 TO 499 ACRES),24
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (500 OR MORE ACRES),12
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - ACRES BEARING & NON-BEARING",,"46,449"
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),527
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),614
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"1,063"
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"1,153"
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"3,441"
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"6,805"
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"32,846"
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"12,770"
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"8,081"
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - ACRES BEARING & NON-BEARING",AREA BEARING & NON-BEARING: (500 OR MORE ACRES),"11,996"
US TOTAL,99,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING",,"2,302"
